Station Name,ZIP,Latitude,Longitude
ERWSD STATION 1,81632,39.652454,-106.624732
LOT 3 #1,81615,39.208688,-106.954004
GEORGIA POWER KINGSLAND DC1,31548,30.79048,-81.652165
MOORES MILL MOORES MILL 2,30318,33.819158,-84.448906
COYNE OIL EVART OFFICE,49631,43.900179,-85.290214
1900 PEARL STATION 2,75201,32.790337,-96.799621
1900 PEARL STATION 1,75201,32.790485,-96.799487
STATEOFUTDAS DHSCLEARFIELD3,84015,41.091507,-111.998962
"Walmart 5969 - Chantilly, VA",20151,38.888474,-77.443861
National Grid - Beacon North,13212,43.135479,-76.087402
National Grid - Bellmore,11710,40.665994,-73.538672
National Grid - Greenlawn,11740,40.858225,-73.386115
National Grid - Greenpoint,11211,40.718053,-73.931508
National Grid - Kensington,14214,42.928521,-78.844485
National Grid - Albany,12204,42.667569,-73.739345
National Grid - Patchogue,11772,40.766924,-72.997863
UIC 1100 Wood Street,60612,41.867904,-87.67315
City Club Apartments - Kansas City,64108,39.089303,-94.583469
D&G,80026,39.977285,-105.065284
1610 DC FAST #2,95815,38.598269,-121.429579
STOCKTON1 RD 1,95206,37.91246,-121.23198
4CD SRC ELOT STN 06,94582,37.75519,-121.909497
DC CORRIDOR LUCKYS SS L2,95728,39.308602,-120.545719
WSPT20VSP 5 GVP,19355,40.065159,-75.533625
ONE88 SPACE 305-306,98004,47.611866,-122.20128
"Target T0687 - Gainesville , FL",32608,29.620632,-82.38437
DANIA POINTE RODIZIO,33004,26.05432,-80.161294
CH PARKING CHARGER #2,33410,26.832083,-80.10441
DANIA POINTE WAY POINT BLU 2,33004,26.05418,-80.159757
DANIA POINTE BURGERFI,33004,26.051785,-80.160661
DANIA POINTE WAY POINT BLUE,33004,26.054299,-80.159752
DANIA POINTE S BEARING RED 2,33004,26.052884,-80.15929
GEORGIA POWER ROME DC1,30161,34.254413,-85.173168
GEORGIA POWER ROME DC2,30161,34.254365,-85.173186
PVG CHARGE EV 2,30517,34.152612,-83.814954
LEFT BANK CS STATION 1,60606,41.887215,-87.640641
MEDSTAR STATION 1,20603,38.617985,-76.92053
COYNE OIL INTERLOCHEN,49643,44.659267,-85.876453
WSPT20VSP 3 COUNTRY VIEW,19355,40.062348,-75.532341
14207 Sayre St,91342,34.302036,-118.44296
1000 N Western Ave,90732,33.752682,-118.308777
BGE - Hampstead,21074,39.608545,-76.852962
WSPT20VSP 1400 LIBERTY R.,19087,40.070701,-75.464468
National Grid - Roslyn,11577,40.7478941,-73.6403215
National Grid - Staten Island,10303,40.624733,-74.179551
Clean Energy - West Roxbury - National Grid,2132,42.279048,-71.182767
National Grid - Worcester,1610,42.236014,-71.817132
Clean Energy - South Yarmouth - National Grid,2664,41.688787,-70.201253
National Grid - Somerset,2725,41.727061,-71.174001
National Grid - Providence,2907,41.79183,-71.418156
National Grid - North Adams,1247,42.702147,-73.119298
Target - Tesla Supercharger,32780,28.552813,-80.84066
Antelope Valley Mall - Tesla Supercharger,93551,34.606457,-118.150932
Market District Supermarket - Tesla Supercharger,15232,40.456225,-79.93434
Mount Greylock Regional School,1267,42.671085,-73.239529
University of California Los Angeles - Parking Structure 1,90024,34.06471,-118.447506
University of California Los Angeles - Parking Structure 5,90095,34.073943,-118.442876
University of California Los Angeles - Parking Structure 32,90024,34.059973,-118.447749
University of California Los Angeles - Sunset Village Parking Structure,90095,34.073885,-118.449654
Holiday Inn Express & Suites Springfield North,65803,37.252113,-93.266654
Oasis Hotel & Convention Center,65803,37.243327,-93.260065
Best Western Plus Coach House,65804,37.24202,-93.261163
Fairfield Inn & Suites by Marriott Springfield North,65803,37.241588,-93.261344
Napleton Volkswagen Springfield,65802,37.223599,-93.2234
Porsche Springfield,65802,37.223002,-93.223801
Vib Best Western Springfield,65804,37.182235,-93.260373
Mid-Missouri Bank,65810,37.115932,-93.29752
Guaranty Bank,65804,37.136912,-93.252853
Niji Sushi Bar & Grill,65804,37.141264,-93.238206
Club Wyndham Branson at The Meadows,65616,36.602597,-93.284333
The Cliffs at Long Creek,65739,36.518781,-93.297528
Big Cedar - Fun Mountain,65739,36.539654,-93.278124
Big Cedar - Top of the Rock,65739,36.535223,-93.247945
Wally’s,61764,40.870116,-88.669188
PVG CHARGE EV 3,30504,34.244731,-83.851761
PVG CHARGE EV 1,30504,34.245317,-83.851911
MOANALUA MOANALUA 2,96818,21.344427,-157.92865
ORADELL DPW ORADELL LIB ST2,7649,40.954308,-74.03256
WSPT20VSP 1200 LIBERTY R.,19087,40.069023,-75.464601
"Walmart 3301 - Providence, RI",2904,41.845166,-71.417753
Alice Griffith Apartments - 2600,94124,37.71823,-122.385519
Alice Griffith Apartments - 2700,94124,37.71823,-122.385519
City Center Hines,20001,38.9005843,-77.0244732
EV2018 ASU LOT 56,85281,33.425413,-111.917934
6055 WASHINGTON 6055 - #7,90040,33.997738,-118.148064
"OHB OHB-9,10",2072,42.136027,-71.124202
"OHB OHB-5,6",2072,42.136415,-71.123862
DOWNTOWN HAMMATT ST PUBL,1938,42.680096,-70.84009
COYNE OIL BRECK OFFICE,48662,43.408143,-84.449514
"NY DCFC WATER MILL, NY",11976,40.911797,-72.353065
NORTHAMPTON CO. WOLF AVE LOT #2,18042,40.686945,-75.216641
7SPC CFEC SPENCER,38585,35.746964,-85.45841
4DEGREES STATION 1,99216,47.65593,-117.43163
BMO TOWER FLOOR 3,53202,43.04077,-87.909164
Dalewood Shopping Center,10530,41.032196,-73.787087
"Sheetz 197 - Stephens City, VA",22655,39.082164,-78.217188
"Walmart 1344 - Staunton, VA",24401,38.135043,-79.047163
"Walmart 899 - Valdosta, GA",31601,30.826411,-83.318048
"Walmart 1737 (Villa Park, IL)",60181,41.872871,-87.962429
"BOA Sonoma CA3-109 (Sonoma, CA)",95476,38.291218,-122.458696
Woodbridge Center - Stations 03-06,7095,40.555178,-74.297753
Providence Place - South Garage,2903,41.827487,-71.417634
Lenox Hotel,2116,42.34905,-71.079372
Cinemark 16 IMAX Woodridge,60517,41.767279,-88.069583
Town East Mall - Dick’s Sporting Goods,75150,32.809095,-96.622859
Tom Thumb - 2727 Live Oak St,75204,32.789207,-96.789406
Willowbrook Mall - Nordstrom,77070,29.960704,-95.540615
Willowbrook Mall - Forever 21,77070,29.95991,-95.540175
Willowbrook Mall - Dick’s Sporting Goods,77070,29.959994,-95.537393
Bellis Fair,98226,48.784985,-122.488908
Safeway - 20711 Bothell Hwy,98012,47.81004,-122.206015
Amazon Fresh Ladera Heights - La Cienega,90045,33.975831,-118.370924
Westfield Annapolis Mall,21401,38.990044,-76.548123
Southwest Plaza - Panera,80123,39.611477,-105.094249
Southwest Plaza - JCPenney,80123,39.611236,-105.097395
Giant Food - Leaman Farm,20874,39.159559,-77.279322
Giant Food - Gaithersburg,20879,39.186471,-77.188428
Tivoli Square,20010,38.930894,-77.031975
Marine Corps Community Services - Quantico,22134,38.519796,-77.34959
Florida Power & Light - EVolution - West Palm Beach Turnpike Service Plaza,33467,26.63446482,-80.17505563
Florida Power & Light - EVolution - Fort Pierce Turnpike Service Plaza,34984,27.3029544,-80.3730905
Kaiser Hesperia,92345,34.4248237,-117.3730129
EV BLDG N STATION #1,94545,37.626082,-122.123062
24 LIMEROCK ST STATION 1,4841,44.104633,-69.109886
BIG Y FOODS WESTFIELD #122,1085,42.113808,-72.7238
"OHB OHB-7,8",2072,42.136493,-71.123899
TOWN HALL PUBLIC LIBRARY2,2025,42.242023,-70.80887
TOWN HALL HSMS2,2025,42.232773,-70.80838
TOWN HALL PUBLIC PARKING,2025,42.23969,-70.80238
TOWN HALL RECREATION2,2025,42.242065,-70.80938
AURORANE LEVEL 2,68818,40.869354,-98.00343
ONCUE ONCUE 106 EV 1,73130,35.435567,-97.371524
MIDSOUTH CHARGE NAVASOTA L3,77868,30.386813,-96.067598
"Sheetz 407 (Wytheville, VA)",24382,36.959626,-81.095263
City of Stonington Maine,4681,44.15582,-68.66269
Holiday Inn Express & Suites - Fleming Island,32003,30.096148,-81.70783
Audi - Forbes Todd Automotive II - Front Entrance,75209,32.823167,-96.819572
Audi - Forbes Todd Automotive II - North Parking,75209,32.823774,-96.81978
Windridge Vineyard,20874,39.12312,-77.32573
GILDRED DUAL ENCINAS #1,92008,33.128053,-117.3275
CITY HALL STATION #1,60441,41.589768,-88.055188
PICKERING STATION #1,4401,44.799787,-68.770059
OIC 2,1364,42.591931,-72.315322
THERMAL QUICK AG EV4,12065,42.8508,-73.757274
"Meijer Evergreen Park (Evergreen Park, IL)",60805,41.725088,-87.683383
Airline Plaza Shopping Center,71111,32.547233,-93.709348
Target - Tesla Supercharger,32114,29.183087,-81.078989
Wawa - Tesla Supercharger,19703,39.794553,-75.469448
Mellow Mushroom - Tesla Supercharger,29418,32.872547,-80.015385
Topgolf - The Colony,75056,33.070455,-96.88448
Bjornson Vineyard,97304,45.05878,-123.105432
Comfort Suites Grandville - Grand Rapids SW,49418,42.88316,-85.781607
Best Western Plus Grand Castle Inn & Suites Grand Rapids West,49418,42.913954,-85.759385
Gordon Food Service Home Office,49509,42.858766,-85.697006
Marks Photo and Video,49548,42.894719,-85.664723
Buist Electric,49315,42.81068,-85.66542
Berger Chevrolet,49512,42.913281,-85.605649
"Betten Imports - Volvo, Mercedes, Volkswagen",49546,42.913616,-85.523862
The Ypsilanti Performance Space,48197,42.244439,-83.615633
Post Office Square,3904,43.09041,-70.736338
Horseshoe Parking Garage,71111,32.515248,-93.737463
Hixson Ford of Alexandria,71301,31.26796386,-92.46091398
Paragon Casino Resort,71351,31.106643,-92.062378
L'Auberge Du Lac,70601,30.207296,-93.259049
Giles Volvo,70503,30.16568815,-92.08112773
Mercedes-Benz of Lafayette,70503,30.164982,-92.083933
Hampton Toyota,70503,30.160642,-92.083749
LSU South Stadium Lot A85,70808,30.40968511,-91.18389127
Cajun Field (University of Louisiana at Lafayette),70506,30.21670294,-92.04260949
Audi Lafayette,70506,30.1625604,-92.0854776
Blessing Health System,62301,39.936274,-91.400807
Blessing Health Center,62301,39.930421,-91.341143
CAMBRIDGE PLAZA CAMBRIDGE PLAZA,85286,33.270257,-111.792534
GEORGIA POWER ENVISION L21,30310,33.71127,-84.403834
SOMERVILLE MA ICE RINK STAT 1,2143,42.38292,-71.10837
CLASSIC VW OUTDOOR STATION,28056,35.256256,-81.102747
MANAYUNK LOCK STREET 2,19127,40.02289,-75.22017
SCO ROY ST1,84067,41.155512,-112.026574
Walmart 2860 Pooler,31322,32.142565,-81.243284
Broadway Plaza,94596,37.896612,-122.057079
"Fred Meyer 667 (Bellingham, WA)",98226,48.789282,-122.512304
PIE AE SEAHOLM DC3,78703,30.266973,-97.754243
Broomfield Health and Human Services,80020,39.91629095,-105.0658394
Carl's Jr - Truckman Way,97303,45.048839,-122.976134
Madison Community Pool,7940,40.76038546,-74.39845776
DC CORRIDOR TARGET H DC3,95023,36.834846,-121.390182
CITY OF INDIO CITY HALL 2,92201,33.719511,-116.218306
HENNEPIN COUNTY TARGET FIELD,55401,44.983616,-93.278599
HCCL STATION 1 HCCL STATION 1,44890,41.05537,-82.725589
WSPT HORSHAM 110 GIBRALTAR,19044,40.171477,-75.130959
WSPT HORSHAM 100 LAKESIDE DR,19044,40.170957,-75.137696
HILTON HEAD HILTON HEAD 1,29928,32.181989,-80.72854
7SPC SMITHVILLE,37166,35.962,-85.812775
Magnolia Square Shopping Center,94583,37.780411,-121.973402
Dr. George W. Davis Senior Center,94124,37.725662,-122.395556
Cook Ave. - Parking Lot,7940,40.75967318,-74.41471233
The Terraces at Douglas Center,75225,32.864727,-96.809677
Stay Pineapple,98004,47.61176,-122.19734
Envoy - 3833 Dunn Dr,90232,34.022031,-118.399096
Moraga Town Offices,94566,37.861942,-122.128992
GM Financial,76014,32.6799783,-97.0964083
CUSTOMER EV DC FAST,92395,34.518042,-117.317643
CONFERENCE CNTR STATION #5,92010,33.143134,-117.253119
CHEVRON-JENSEN DC 2,93706,36.707535,-119.776604
PROLOGISEV EBA01806 NW001,94551,37.688477,-121.80929
3841 N FREEWAY HOWE STATION 1,95825,38.6025,-121.41644
GEMINI MOUNTAIN GMM 2,80112,39.567379,-104.861209
GLACIER STATION #1,81301,37.501927,-107.813871
STADIUM MKTPLCE STATION #2,96701,21.366104,-157.929482
STADIUM MKTPLCE STATION #1,96701,21.366276,-157.929582
KAM CENTER STATION 1,96817,21.336475,-157.868047
FRONIUS USA HQ PORTAGE,46368,41.608405,-87.153922
WU EV1,50677,42.725214,-92.467688
BGE WORKPLACE PARRY HALL BGE,21236,39.416013,-76.459221
MA PORTFOLIO 401 EDGEWATER 2,1880,42.523565,-71.042687
MEIJER STORES 50 CASCADE 2,49512,42.915183,-85.53367
HUTCH UTILITIES DC FAST 1,55350,44.89464,-94.36979
CNM PARKING LOT SB 2,87106,35.075032,-106.629411
HAMPTON INN STATION 1,10314,40.612696,-74.179012
WSPT20VSP 1 COUNTRY VIEW,19355,40.063031,-75.531813
CARTA GEORGIA AVE,37402,35.046127,-85.306948
PIE AE PUBAISDBURGERC,78745,30.228409,-97.809342
Sioux City Kum And Go,51101,42.490106,-96.397074
"SHEETZ 647- Hillsborough, NC",27278,36.057066,-79.080076
"Walmart 2368 - East Stroudsburg, PA",18301,40.991118,-75.182826
Amor Wellness Center,93640,36.749094,-120.386481
Amor Wellness Center,93640,36.749094,-120.386481
Audi Rusnak,91107,34.146688,-118.089456
Roche Construction,80634,40.396091,-104.745678
Creekside Plaza,16037,40.801855,-80.138766
HFS TORRANCE T2 STATION B,90505,33.807636,-118.33893
WASTE WASTE RES. 1,92553,33.912936,-117.260825
VALLEY WATER STATION 02,95123,37.247029,-121.874425
BVSD BEAR CREEK ELEM,80305,39.98044,-105.2636
SVVSD LYONS ES 1,80540,40.226373,-105.269444
GEORGIA POWER TIFTON DC1,31794,31.450714,-83.533943
TOWNOFNANTUCKET STATION#2,2554,41.28067,-70.09564
CITY OF MINDEN CITY OF MINDEN,68959,40.497792,-98.949222
RTS STJFISHER 1,14618,43.112196,-77.50809
GALLIPOLIS COG S2,45631,38.807624,-82.207262
MANAYUNK GREEN LANE 2,19127,40.027316,-75.227398
APSU LOT 6,37040,36.536112,-87.353728
STATE OF UTAH GC EAST ST1,84028,41.94635,-111.394295
Kitsap Transit - Wheaton Way Transit Center,98310,47.600278,-122.630556
Kaiser Permanente - Los Gamos,94903,38.021095,-122.5413399
LONG BEACH HOUGHTON PARK 1,90805,33.869644,-118.182945
AEG CHARGE PORT STATION 1,50309,41.590683,-93.62496
COP EV CHARGING CITY HALL,4101,43.659064,-70.25704
COP EV CHARGING PAYSON PARK,4103,43.682459,-70.268579
KLEAR VU KV 4,2720,41.74807,-71.115005
SCHNUCKS SSC 50 SCHNUCKSCAPEDC2,63703,37.305206,-89.552246
46 PENN CENTRE STATION 1,64112,39.04349,-94.594124
46 PENN CENTRE STATION 2,64112,39.04351,-94.59415
HIEXP CARSON HIEXP EAST 1,89706,39.19504,-119.774792
Miami International Mall,33172,25.785124,-80.365997
Carlsbad Premium Outlets,92008,33.128208,-117.321285
Walmart 2946 - Fort Lauderdale,33312,26.120028,-80.174234
SCHNUCKS SSC 50 SCHNUCKCAPE L2,63703,37.305164,-89.552246
RJM THE ALBERT #2,97227,45.548744,-122.66634
RJM THE ALBERT #1,97212,45.549118,-122.6662
Clackamas Town Center (DCFC),97086,45.435227,-122.571386
Shari's Restaurant & Pies - Sherwood,97140,45.367027,-122.846401
IBEW 48 - Union Hall,97230,45.557495,-122.49887
Wilsonville Town Center,97070,45.303624,-122.76072
Shari's Restaurant & Pies - Keizer,97303,44.996524,-123.026167
SAN DIEGO STATE CENT. PLAZA #1,92182,32.774666,-117.069717
BVSD CREST VIEW 1,80304,40.051373,-105.273384
TOWN OF AVON TOWN HALL L2,81620,39.635864,-106.525497
OBE POWER BLUE LAGOON CON,33126,25.780033,-80.27671
MMEU MMEU PUBLIC,52060,42.068471,-90.666654
NUVUFUELS IONIA NUVU 2,48846,42.885981,-85.073863
NORTHLAND FOODS STATION 1,49646,44.743193,-85.175742
COA FLEET - PIE ROOF3,78701,30.268676,-97.734955
SLCO FLEET SLCHD GAR WEST,84107,40.653171,-111.870074
"BofA Oak Park (Oak Park, IL)",60304,41.865596,-87.791475
Waihonua Condo,96814,21.29354,-157.85037
North Plains Veteran's Park,97133,45.592584,-122.999405
Wynwood 25,33127,25.800557,-80.200026
WM 10535 STATION 1,90024,34.063368,-118.432909
M FIRST STATION #1,20003,38.877943,-77.00554
LHMC GARAGE LV2 #4,1803,42.484835,-71.203652
VILLAGE MARKET STATION 2,48811,43.178306,-84.862415
ROCKLAND COUNTY STATION 1,10952,41.105862,-74.0692
ERIE COUNTY ECC SOUTH 2,14075,42.771831,-78.796294
"CHARLOTTE, NC 247 EV ARC",28216,35.280866,-80.872726
COTA C.W P&R UNIT2,43110,39.860227,-82.82662
NEW BOSTON 4504 STATION 1,45662,38.754074,-82.923592
ES - SWM R & T CENTER 02,98409,47.227967,-122.499375
ES - S&E URBAN WATERS #2,98421,47.2593,-122.43424
CITY OF TACOMA TAC CC 1,98402,47.24716,-122.440056
ES - S&E URBAN WATERS #4,98421,47.25953,-122.4337
"Target T1224 - Bridgewater, NJ",8807,40.561843,-74.55387
"Walmart 2134 - Charlotte, NC",28262,35.295553,-80.756552
Pride Stores - Tesla Supercharger,6120,41.788303,-72.65546
Meijer - Tesla Supercharger,60504,41.769111,-88.208052
Target - Tesla Supercharger,98503,47.042158,-122.833946
Target - Tesla Supercharger,97504,42.347999,-122.878817
Target - Tesla Supercharger,97301,44.938943,-122.987909
Target - Tesla Supercharger,97006,45.538525,-122.866136
Mel's Diner - Tesla Supercharger,95642,38.347998,-120.7766
Harris Teeter - Tesla Supercharger,29928,32.153381,-80.768104
Owen Brown Village Center,21045,39.186386,-76.842373
Cinemark Palace 20,33431,26.376812,-80.113425
Flower Hill Shopping Center,20879,39.155367,-77.165593
National Landing,22202,38.852647,-77.049161
Safeway #3523,98087,47.863658,-122.283884
Safeway - 11031 19th Ave SE,98208,47.89728,-122.205629
Safeway - 6911 Coal Creek Parkway SE,98059,47.539468,-122.167143
Cinemark Century 8 North Hollywood,91606,34.187378,-118.41277
CVS #11178,90401,34.019504,-118.496722
Holiday Inn Burbank-Media Center,91502,34.179679,-118.307654
Residence Inn by Marriott Prescott,86301,34.54919,-112.400901
Pace Preparatory Academy - High School,86314,34.580127,-112.348886
Andante Inn of Sedona,86336,34.86241,-111.804884
Adobe Grand Villas,86336,34.864197,-111.812299
Terry Marxen Chevrolet Cadillac,86001,35.189889,-111.666354
Oasis Restaurant and Motel,87740,36.873942,-104.439493
ALDI - Panorama City,91402,34.221087,-118.451275
The Fashion Mall - East Garage,46240,39.914358,-86.10728
BRU Burger Bar - Keystone,46240,39.914597,-86.105331
The Ridge on Sedona Golf Resort,86351,34.77182,-111.770066
Inphase Car Audio,68137,41.2131,-96.123685
Clearpath Federal Credit Union,91203,34.158133,-118.259781
EVolve NY - Watertown,13601,43.979207,-75.946384
York CDJR,86301,34.555409,-112.41166
Lamb Chevrolet Cadillac,86301,34.553264,-112.411991
El Centro Latino,86322,34.564402,-111.854988
LONG BEACH PD HEADQUARTER1,90802,33.76896,-118.197026
THE HOMESTEAD STATION 2,21209,39.35774,-76.660792
COYNE OIL PICKARD CITGO N,48858,43.612002,-84.786483
UNIV ST THOMAS TOMMIE 4,55104,44.945845,-93.188108
UNIV ST THOMAS TOMMIE 1,55104,44.943752,-93.18832
RANCHOPALISADES RM - 1,75287,32.999487,-96.823277
PIE AE KRAMER 01,78758,30.393993,-97.716901
PIE AE PUB LOCKHART 1,78748,30.168637,-97.795785
WFA STATION 1,22801,38.407515,-78.907563
"Walmart 5228 - Columbia, MD",21045,39.196394,-76.818187
LAS COLINAS BC LCBC-1,85085,33.79141,-112.118508
THE PALISADES PAL-1,85032,33.607599,-111.989111
DC CORRIDOR LODI SHELL L2,95242,38.114811,-121.394692
CONVENIENT MED CONV. MED EV 2,12804,43.331068,-73.652991
ROSEWOOD PLAZA STATION 1,12205,42.74278,-73.83929
ROSEWOOD PLAZA STATION 2,12205,42.742687,-73.83932
LOCUST SHARED STATION 1,19103,39.950038,-75.180532
INDIAN CREEK SIC-1,75010,33.011558,-96.94573
BALLANTYNE B-1,75067,32.992217,-96.992712
Walmart 1949 Fredonia,14063,42.453787,-79.311176
Hampton Inn & Suites - Middleburg,32068,30.110474,-81.829844
Hampton Inn - Gainesville,32608,29.614982,-82.382567
Best Western - Niceville,32578,30.520782,-86.490488
Holiday Inn Express & Suites - Niceville,32578,30.522771,-86.501234
Antioch Unified School District,94509,38.004745,-121.815852
Audi of Bozeman,59715,45.67284,-111.001039
Beacon Health System,46530,41.732218,-86.157496
BP,95240,38.116039,-121.25909
CHHA2 Garages,10027,40.811438,-73.960481
Everman Independent School District,76140,32.629401,-97.28455
Grand Hyatt Kauai Resort & Spa,96756,21.875427,-159.43897
Hayward Unified School District,94544,37.651334,-122.071925
Lakeville United Church of Christ,14480,42.836545,-77.710443
Deer Creek Apartments,95482,37.752735,-121.910463
Courtyard by Marriott,11365,40.74027,-73.790815
New York Office of General Services,12202,42.634808,-73.776598
Zee Mart,1060,42.331353,-72.651855
Northwell,11743,40.879605,-73.416536
Village of Dryden,13053,42.484968,-76.29677
Village of Irvington,10533,41.039432,-73.872665
Village of Irvington,10533,41.038916,-73.867013
Village of Mt. Morris - Veterans Park,14510,42.718547,-77.86958
Village of Mt. Morris,14510,42.726715,-77.874388
Village of Phoenix,13135,43.229292,-76.299005
Westin Desert Willow Villas,92260,33.762922,-116.370081
Sunnyvale School District,94086,37.374711,-122.040896
Schuyler County,14865,42.340492,-76.840909
Schuyler County,14891,42.383664,-76.871132
PMF Real Estates Services,98372,47.184664,-122.256926
Redlands Packing House District,92373,34.060739,-117.188505
Lewis Retail Centers,92223,33.965982,-117.036993
Mojave Airport,93501,35.056735,-118.157836
Township of Stafford - Administration,8050,39.692021,-74.250078
Township of Stafford Recreation,8050,39.684169,-74.235318
Tru by Hilton - Concord,3301,43.177235,-71.531079
